customer_id,customer_key,first_name,last_name,gender,marital_status,birth_date
461,AW00011458,Bianca,Liu,Female,Married,1978-10-03
462,AW00011459,Tasha,Deng,Female,Single,1978-04-12
463,AW00011460,Melvin,Chande,Male,Single,1983-10-04
464,AW00011461,Victor,Jimenez,Male,Single,1977-09-22
465,AW00011462,Laura,Lin,Female,Married,1977-07-18
466,AW00011463,Alisha,Beck,Female,Married,1977-09-09
467,AW00011464,Alejandro,Huang,Male,Married,1977-05-15
468,AW00011465,Louis,Luo,Male,Married,1976-08-18
469,AW00011466,Grant,Tang,Male,Married,1977-01-30
470,AW00011467,Arturo,Zheng,Male,Married,1975-04-06
471,AW00011468,Jaclyn,Andersen,Female,Married,1980-12-15
472,AW00011469,Edwin,Raji,Male,Single,1978-10-14
473,AW00011470,Jay,Suarez,Male,Single,1979-03-25
474,AW00011471,Latasha,Suarez,Female,Single,1979-03-25
475,AW00011472,Kenneth,Kumar,Male,Single,1968-09-30
476,AW00011473,Grace,Henderson,Female,Single,1986-01-30
477,AW00011474,Melvin,Xu,Male,Single,1985-08-21
478,AW00011475,Cesar,Subram,Male,Single,1984-04-07
479,AW00011476,Erika,Navarro,Female,Married,1980-05-16
480,AW00011477,Tristan,Hughes,Male,Single,1984-06-21
481,AW00011478,Billy,Hernandez,Male,Single,1984-02-22
482,AW00011479,Darryl,Wu,Male,Married,1978-10-20
483,AW00011480,Colleen,Ma,Female,Married,1984-03-07
484,AW00011481,Erica,Hu,Female,Married,1978-11-20
485,AW00011482,Adrienne,Torres,Female,Single,1978-01-16
486,AW00011483,Calvin,Chande,Male,Married,1983-05-19
487,AW00011484,Erick,Sai,Male,Single,1983-03-03
488,AW00011485,Donald,Chandra,Male,Married,1978-02-04
489,AW00011486,Ariana,Rogers,Female,Single,1982-05-21
490,AW00011487,Morgan,Jones,Female,Single,1977-01-05
491,AW00011488,Jermaine,Lopez,Male,Single,1977-03-20
492,AW00011489,Deborah,Goel,Female,Single,1976-09-03
493,AW00011490,Danny,Rubio,Male,Single,1976-07-05
494,AW00011491,Andre,Perez,Male,Married,1982-04-02
495,AW00011492,Terrence,Chander,Male,Single,1982-11-15
496,AW00011493,Dawn,Wu,Female,Single,1976-05-31
497,AW00011494,Jimmy,Gutierrez,Male,Single,1976-01-25
498,AW00011495,Francis,Jimenez,Male,Single,1977-03-03
499,AW00011496,Gary,Ortega,Male,Single,1976-04-15
500,AW00011497,Katrina,Nath,Female,Single,1981-11-22
501,AW00011498,Arturo,Sun,Male,Single,1979-07-15
502,AW00011499,Pedro,Vance,Male,Single,1980-05-13
503,AW00011500,Sarah,Simmons,Female,Single,1980-03-17
504,AW00011501,Brandy,Chandra,Female,Single,1981-01-03
505,AW00011502,Jared,Peterson,Male,Single,1980-09-03
506,AW00011503,Dennis,Wu,Male,Married,1936-04-11
507,AW00011504,Jordan,Baker,Female,Married,1936-10-17
508,AW00011505,Jasmine,Powell,Female,Single,1972-01-04
509,AW00011506,Nicholas,Brown,Male,Single,1971-11-14
510,AW00011507,Isabella,Russell,Female,Single,1972-05-19
511,AW00011508,Elizabeth,Wilson,Female,Single,1972-01-04
512,AW00011509,Roger,Harui,Female,Married,1964-07-22
513,AW00011510,Seth,Roberts,Male,Married,1959-01-10
514,AW00011511,Caleb,Perry,Male,Married,1964-06-10
515,AW00011512,Natalie,Campbell,Female,Single,1976-08-05
516,AW00011513,Alyssa,Howard,Female,Single,1965-09-23
517,AW00011514,Dalton,Diaz,Male,Married,1965-04-16
518,AW00011515,Shannon,Huang,Female,Married,1959-08-25
519,AW00011516,Mya,Gonzales,Female,Married,1976-10-13
520,AW00011517,Katherine,Bryant,Female,Married,1959-12-18
521,AW00011518,Edward,Washington,Male,Married,1960-11-06
522,AW00011519,Jerome,Navarro,Male,Married,1960-09-13
523,AW00011520,Jada,Morgan,Female,Married,1960-10-08
524,AW00011521,Ariana,Peterson,Female,Married,1977-12-01
525,AW00011522,Christian,Hughes,Male,Married,1972-06-17
526,AW00011523,Lucas,Taylor,Male,Married,1962-02-07
527,AW00011524,Alyssa,Jackson,Female,Married,1961-07-22
528,AW00011525,Ariana,Cook,Female,Married,1961-07-08
529,AW00011526,Katherine,Diaz,Female,Married,1973-01-30
530,AW00011527,Jenna,Green,Female,Married,1961-12-02
531,AW00011528,Joan,Washington,Female,Married,1968-08-15
532,AW00011529,Austin,Bryant,Male,Married,1963-05-16
533,AW00011530,Andrew,Martinez,Male,Married,1963-01-23
534,AW00011531,Nina,Yuan,Female,Married,1962-07-07
535,AW00011532,Lauren,Miller,Female,Married,1962-08-26
536,AW00011533,Ebony,Gill,Female,Married,1968-07-17
537,AW00011534,Cameron,Lewis,Male,Single,1964-05-12
538,AW00011535,Devin,Nelson,Male,Married,1963-12-31
539,AW00011536,Logan,Chow,Male,Married,1969-04-13
540,AW00011537,Dakota,Ross,Male,Married,1963-09-21
541,AW00011538,Nicole,Taylor,Female,Single,1965-02-24
542,AW00011539,Justin,Washington,Male,Married,1970-08-18
543,AW00011540,Alberto,Navarro,Male,Single,1970-01-24
544,AW00011541,Aidan,Ross,Male,Single,1964-10-09
545,AW00011542,Alejandro,Tang,Male,Single,1979-09-07
546,AW00011543,Sheena,Chande,Female,Married,1973-08-16
547,AW00011544,Joel,Garcia,Male,Married,1979-05-04
548,AW00011545,Reginald,Dominguez,Male,Married,1973-09-22
549,AW00011546,Christine,Chande,Female,Married,1973-09-11
550,AW00011547,Cindy,Sai,Female,Married,1979-03-05
551,AW00011548,Raymond,Sanchez,Male,Single,1974-04-11
552,AW00011549,Crystal,Liang,Female,Married,1979-09-03
553,AW00011550,Deb,Torres,Female,Single,1979-08-05
554,AW00011551,Shannon,Alvarez,Male,Single,NULL
555,AW00011552,Eddie,Rubio,Male,Single,1972-11-23
556,AW00011553,Sharon,Luo,Female,Married,1973-03-08
557,AW00011554,Sydney,Simmons,Female,Single,1932-03-27
558,AW00011555,Alexandria,Henderson,Female,Married,1937-07-04
559,AW00011556,Lucas,Evans,Male,Married,1972-11-10
560,AW00011557,Felicia,Ramos,Female,Single,1972-07-14
561,AW00011558,Ivan,Malhotra,Male,Single,1973-02-18
562,AW00011559,Frederick,Subram,Male,Single,1978-12-12
563,AW00011560,Whitney,Srini,Female,Single,1978-08-09
564,AW00011561,Briana,Dominguez,Female,Single,1972-01-21
565,AW00011562,Jarrod,Gonzalez,Male,Married,NULL
566,AW00011563,Cesar,Srini,Male,Single,1971-08-01
567,AW00011564,Jorge,Liang,Male,Single,1972-01-09
568,AW00011565,Erik,Diaz,Male,Single,1971-12-30
569,AW00011566,April,Shan,Female,Married,1973-03-01
570,AW00011567,Carla,Perez,Female,Married,1978-09-19
571,AW00011568,Alexia,Foster,Female,Single,1972-04-21
572,AW00011569,Troy,Malhotra,Male,Married,1977-05-06
573,AW00011570,Kristin,Andersen,Female,Married,1971-07-22
574,AW00011571,Joel,Sai,Male,Married,1971-11-15
575,AW00011572,Billy,Moreno,Male,Married,1977-03-11
576,AW00011573,Meagan,Subram,Female,Single,1976-11-11
577,AW00011574,Karla,Luo,Female,Single,1971-01-14
578,AW00011575,Jackson,Campbell,Male,Single,1970-10-19
579,AW00011576,Micah,Zhu,Male,Married,1970-08-10
580,AW00011577,Janet,Serrano,Female,Married,1971-04-21
581,AW00011578,Trisha,Huang,Female,Single,1970-05-08
582,AW00011579,Clayton,Beck,Male,Single,1981-02-13
583,AW00011580,Melvin,Raje,Male,Married,1939-03-12
584,AW00011581,Cindy,Jordan,Female,Married,NULL
585,AW00011582,Claudia,Ma,Female,Single,1974-04-09
586,AW00011583,Karla,Xu,Female,Single,1971-03-26
587,AW00011584,Devin,Carter,Male,Married,1971-05-22
588,AW00011585,Kari,Perez,Female,Married,1976-03-04
589,AW00011586,Alberto,Romero,Male,Married,1971-06-14
590,AW00011587,Kevin,Bryant,Male,Single,1975-10-18
591,AW00011588,Candace,Mehta,Female,Married,1970-01-11
592,AW00011589,Ebony,Malhotra,Female,Married,1975-05-01
593,AW00011590,Erika,Diaz,Female,Single,1980-04-12
594,AW00011591,Stacey,Lu,Female,Single,1968-11-12
595,AW00011592,Darrell,Raji,Male,Single,1984-03-03
596,AW00011593,Armando,Moreno,Male,Single,1982-09-22
597,AW00011594,Corey,Goel,Male,Single,1985-05-03
598,AW00011595,Sebastian,Howard,Male,Single,1984-12-29
599,AW00011596,Roger,Raje,Male,Married,1969-03-02
600,AW00011597,Janelle,Chandra,Female,Single,1983-08-06
601,AW00011598,Meredith,Ruiz,Female,Single,1983-12-30
602,AW00011599,Melody,Diaz,Female,Single,1983-03-16
603,AW00011600,Linda,Rubio,Female,Single,1982-10-05
604,AW00011601,Ivan,Raman,Male,Single,1983-02-18
605,AW00011602,Larry,Gill,Male,Single,1982-10-11
606,AW00011603,Geoffrey,Gonzalez,Male,Single,1982-08-06
607,AW00011604,Edgar,Sanchez,Male,Single,1982-12-01
608,AW00011605,Heidi,Subram,Female,Single,1982-05-20
609,AW00011606,Melody,Ramos,Female,Single,1986-01-30
610,AW00011607,Clinton,Moreno,Male,Single,1986-05-05
611,AW00011608,Cesar,Madan,Male,Single,1981-09-01
612,AW00011609,Eugene,Ye,Male,Single,1981-12-24
613,AW00011610,Blake,Collins,Male,Single,1980-10-20
614,AW00011611,Ernest,Lin,Male,Married,1985-02-23
615,AW00011612,Keith,Andersen,Male,Single,1985-10-07
616,AW00011613,Meredith,Prasad,Female,Single,1981-05-02
617,AW00011614,Katrina,Sharma,Female,Single,1981-02-13
618,AW00011615,Dwayne,Navarro,Male,Married,1981-05-20
619,AW00011616,Casey,Nath,Female,Married,1980-09-05
620,AW00011617,Sean,Brooks,Male,Single,1964-10-01
621,AW00011618,Brian,Ramirez,Male,Married,1964-10-21
622,AW00011619,Sierra,Young,Female,Single,1978-10-29
623,AW00011620,Megan,Rodriguez,Female,Single,1978-10-18
624,AW00011621,Leah,She,Female,Single,1978-08-19
625,AW00011622,Gabriel,Allen,Male,Married,1979-06-16
626,AW00011623,Angela,Perry,Female,Single,1978-12-25
627,AW00011624,Ryan,Smith,Male,Single,1984-03-19
628,AW00011625,Zachary,Moore,Male,Married,1978-07-19
629,AW00011626,Destiny,Rogers,Female,Married,1978-12-12
630,AW00011627,Dalton,Gray,Male,Married,1978-08-27
631,AW00011628,Mariah,Wood,Female,Single,1977-11-14
632,AW00011629,Isaiah,Wright,Male,Single,1976-08-07
633,AW00011630,Haley,Powell,Female,Married,1977-06-23
634,AW00011631,Antonio,Bennett,Male,Married,1976-08-12
635,AW00011632,Alexandra,Jenkins,Female,Married,1982-05-02
636,AW00011633,Thomas,Anderson,Male,Married,1977-11-23
637,AW00011634,Samuel,Collins,Male,Married,1977-12-10
638,AW00011635,Darrell,Chande,Male,Married,1983-08-11
639,AW00011636,Kimberly,Cox,Female,Single,1978-06-21
640,AW00011637,Morgan,Hernandez,Female,Married,1983-08-11
641,AW00011638,Antonio,Powell,Male,Married,1977-09-09
642,AW00011639,Angelica,Perry,Female,Married,1978-06-22
643,AW00011640,Chloe,Wilson,Female,Married,1975-10-31
644,AW00011641,James,Chen,Male,Married,1976-02-09
645,AW00011642,Morgan,Hughes,Female,Married,1976-06-24
646,AW00011643,Naomi,Munoz,Female,Married,1976-01-24
647,AW00011644,Charles,Torres,Male,Single,1975-04-06
648,AW00011645,Gabriella,Turner,Female,Single,1975-04-18
649,AW00011646,Anna,Foster,Female,Single,1980-03-15
650,AW00011647,Randy,Wu,Male,Single,1975-03-22
651,AW00011648,Kevin,Scott,Male,Single,1980-04-12
652,AW00011649,Ian,White,Male,Married,1980-01-23
653,AW00011650,Caleb,Hayes,Male,Married,1975-01-23
654,AW00011651,Patricia,Garcia,Female,Married,1982-12-13
655,AW00011652,Samuel,Russell,Male,Married,1982-05-01
656,AW00011653,Sydney,Peterson,Female,Single,1982-06-04
657,AW00011654,Ariana,Sanchez,Female,Married,1977-03-18
658,AW00011655,Tamara,Sharma,Female,Single,1982-03-28
659,AW00011656,Katelyn,Perez,Female,Married,1977-03-19
660,AW00011657,Megan,Cox,Female,Married,1976-10-31
661,AW00011658,Robert,Mitchell,Male,Married,1985-08-03
662,AW00011659,Miguel,Adams,Male,Single,1974-10-20
663,AW00011660,Miranda,Gonzales,Female,Married,1980-01-19
664,AW00011661,Jeremiah,James,Male,Single,1981-01-03
665,AW00011662,Ethan,Kumar,Male,Single,1976-01-01
666,AW00011663,Seth,Williams,Male,Married,1975-08-25
667,AW00011664,Alyssa,Morgan,Female,Single,1975-08-09
668,AW00011665,Janet,Dominguez,Female,Married,1976-06-11
669,AW00011666,Angel,Baker,Male,Married,1981-12-13
670,AW00011667,Blake,Moore,Male,Married,1972-12-18
671,AW00011668,Jada,Collins,Female,Single,1984-03-02
672,AW00011669,Isabella,Simmons,Female,Single,1978-10-17
673,AW00011670,Jacqueline,Perry,Female,Single,1973-04-15
674,AW00011671,Jessica,Brown,Female,Single,1971-11-15
675,AW00011672,Chad,Jai,Male,Married,1972-03-20
676,AW00011673,Susan,Ye,Female,Single,1977-02-03
677,AW00011674,Morgan,Rogers,Female,Married,1972-02-15
678,AW00011675,Devin,Martinez,Male,Single,1977-01-29
679,AW00011676,Alan,Hu,Male,Married,1971-08-13
680,AW00011677,Charles,Walker,Male,Single,1980-10-10
681,AW00011678,Johnny,Chavez,Male,Married,1974-07-28
682,AW00011679,Dalton,Richardson,Male,Married,1974-11-05
683,AW00011680,Kaylee,Nelson,Female,Married,1975-03-04
684,AW00011681,Abigail,Jones,Female,Married,1975-02-04
685,AW00011682,Kaitlyn,Hall,Female,Married,1980-03-12
686,AW00011683,Greg,Taylor,Male,Married,1974-07-05
687,AW00011684,Devin,Parker,Male,Single,1971-03-31
688,AW00011685,Jose,Griffin,Male,Married,1970-08-07
689,AW00011686,Luke,Edwards,Male,Single,1976-04-09
690,AW00011687,Cody,Torres,Male,Single,1976-07-09
691,AW00011688,Victoria,Morris,Female,Single,1976-12-21
692,AW00011689,Ian,Diaz,Male,Married,1971-03-06
693,AW00011690,Caroline,Butler,Female,Married,1976-01-10
694,AW00011691,Kaitlyn,Wilson,Female,Single,1974-12-30
695,AW00011692,Caleb,Gonzales,Male,Married,1969-12-17
696,AW00011693,Hailey,Diaz,Female,Single,1975-09-21
697,AW00011694,Jonathon,Ortega,Male,Married,1969-09-21
698,AW00011695,Logan,Campbell,Male,Married,1969-07-10
699,AW00011696,Mackenzie,Campbell,Female,Single,1975-04-02
700,AW00011697,Eduardo,Lee,Male,Married,1975-06-21
701,AW00011698,Jackson,Wright,Male,Married,1975-11-22
702,AW00011699,Chase,Peterson,Male,Single,1968-09-12
703,AW00011700,Xavier,Richardson,Male,Single,1969-05-24
704,AW00011701,David,Hayes,Male,Married,1985-08-16
705,AW00011702,Jenny,Zhou,Female,Single,1974-10-13
706,AW00011703,Kaylee,Baker,Female,Single,1973-12-22
707,AW00011704,Evan,Hernandez,Male,Single,1973-11-29
708,AW00011705,Brooke,Richardson,Female,Single,1979-05-18
709,AW00011706,Blake,Perez,Male,Married,1968-08-13
710,AW00011707,Natalie,Cook,Female,Single,1969-06-20
711,AW00011708,Elizabeth,Weisman,Female,Single,1974-09-15
712,AW00011709,Hailey,Collins,Female,Single,1968-08-18
713,AW00011710,Zoe,Ramirez,Female,Married,1967-09-17
714,AW00011711,Daniel,Davis,Male,Single,1973-12-04
715,AW00011712,Shelby,Rogers,Female,Married,1968-05-02
716,AW00011713,Kyle,Zhang,Male,Married,1967-09-17
717,AW00011714,Alexandria,Long,Female,Married,1968-04-16
718,AW00011715,Chloe,Robinson,Female,Married,1968-03-20
719,AW00011716,Evan,Kelly,Male,Single,1967-04-20
720,AW00011717,Marcus,Jones,Male,Married,1972-08-29
721,AW00011718,Sarah,Jones,Female,Married,1972-11-10
722,AW00011719,Blake,Green,Male,Married,1971-05-05
723,AW00011720,Morgan,Morris,Female,Married,1965-09-23
724,AW00011721,Jennifer,Alexander,Female,Married,1971-01-18
725,AW00011722,Julian,Hughes,Male,Married,1965-12-30
726,AW00011723,Luke,Coleman,Male,Single,1973-02-17
727,AW00011724,Jason,Carter,Male,Single,1972-10-12
728,AW00011725,Jose,Li,Male,Single,1973-03-16
729,AW00011726,Micah,Liang,Male,Single,1973-01-13
730,AW00011727,Benjamin,Taylor,Male,Single,1973-01-05
731,AW00011728,Logan,White,Male,Married,1965-07-06
732,AW00011729,Caleb,Campbell,Male,Married,1971-05-03
733,AW00011730,Emma,Torres,Female,Married,1966-04-01
734,AW00011731,Tanya,Gill,Female,Married,1966-02-16
735,AW00011732,Erick,Sanchez,Male,Married,1970-02-04
736,AW00011733,Kristi,Schmidt,Female,Married,1970-07-23
737,AW00011734,Omar,Chen,Male,Married,1970-08-21
738,AW00011735,Sydney,Gray,Female,Married,1964-07-21
739,AW00011736,Sebastian,Sanchez,Male,Married,1970-09-21
740,AW00011737,Megan,Martin,Female,Married,1970-02-04
741,AW00011738,Elijah,Alexander,Male,Married,1970-10-05
742,AW00011739,Aaron,King,Male,Married,1964-11-10
743,AW00011740,Jan,Hall,Female,Married,1964-10-21
744,AW00011741,Tamara,Chander,Female,Married,1965-01-22
745,AW00011742,Edward,Lewis,Male,Single,1964-05-01
746,AW00011743,Chase,Kelly,Male,Married,1974-09-09
747,AW00011744,Stephanie,Campbell,Female,Married,1964-03-06
748,AW00011745,Allison,Gonzalez,Female,Married,1964-04-11
749,AW00011746,Seth,Brooks,Male,Single,1964-05-30
750,AW00011747,Destiny,Davis,Female,Married,1963-08-09
751,AW00011748,Blake,Hill,Male,Married,1964-01-15
752,AW00011749,Eduardo,Jackson,Male,Married,1980-09-09
753,AW00011750,Latoya,She,Female,Married,1984-09-17
754,AW00011751,Victoria,Gonzales,Female,Married,1976-01-14
755,AW00011752,Lauren,Bryant,Female,Married,1981-05-03
756,AW00011753,Felicia,Ortega,Female,Married,1975-09-15
757,AW00011754,Janet,Ortega,Female,Married,1976-01-05
758,AW00011755,Willie,Pal,Male,Married,1973-11-12
759,AW00011756,Linda,Ortega,Female,Single,1974-03-13
760,AW00011757,Vincent,Cai,Male,Married,1979-05-11
761,AW00011758,Colin,Yuan,Male,Married,1979-12-19
762,AW00011759,Dawn,Nath,Female,Married,1980-11-18
763,AW00011760,Melody,Moreno,Female,Married,1973-04-25
764,AW00011761,Edgar,Mehta,Male,Single,1972-10-16
765,AW00011762,Randall,Gomez,Male,Married,1984-02-17
766,AW00011763,Ross,Fernandez,Male,Married,1972-08-10
767,AW00011764,Jessie,Ramos,Female,Single,1973-01-13
768,AW00011765,Marc,Torres,Male,Married,1983-04-06
769,AW00011766,Candace,Raman,Female,Single,1972-01-01
770,AW00011767,Meagan,Madan,Female,Single,1977-05-20
771,AW00011768,Clayton,Nara,Male,Married,1983-04-03
772,AW00011769,Haley,Hernandez,Female,Single,1979-02-14
773,AW00011770,Peter,Nara,Male,Single,1979-02-20
774,AW00011771,Isaac,Rivera,Male,Single,1979-04-07
775,AW00011772,Cameron,Moore,Male,Married,1984-01-21
776,AW00011773,Gavin,Diaz,Male,Single,1979-01-03
777,AW00011774,Emma,Sanchez,Female,Married,1978-10-10
778,AW00011775,Sierra,Roberts,Female,Single,NULL
779,AW00011776,Seth,Mitchell,Male,Married,1978-12-31
780,AW00011777,Miranda,Long,Female,Single,1978-01-21
781,AW00011778,Haley,Henderson,Female,Single,1976-09-17
782,AW00011779,Sarah,Jackson,Female,Single,1977-01-15
783,AW00011780,Jessica,Alexander,Female,Single,1977-05-19
784,AW00011781,Carlos,Gray,Male,Married,1976-09-06
785,AW00011782,Barbara,Jai,Female,Married,1982-03-13
786,AW00011783,Sara,Mitchell,Female,Married,1982-11-13
787,AW00011784,Jose,Turner,Male,Married,1978-06-18
788,AW00011785,Theodore,Diaz,Male,Married,1983-02-21
789,AW00011786,Ian,Murphy,Male,Single,1978-03-13
790,AW00011787,Jerry,Nath,Male,Married,1978-03-05
791,AW00011788,Destiny,James,Female,Single,1977-08-18
792,AW00011789,Bailey,Phillips,Female,Married,1981-02-16
793,AW00011790,Timothy,Gonzalez,Male,Married,1981-05-17
794,AW00011791,Chase,Morgan,Male,Married,1975-10-19
795,AW00011792,Alexia,Perry,Female,Married,1974-11-24
796,AW00011793,Xavier,Rogers,Male,Married,1980-03-16
797,AW00011794,Lauren,Ross,Female,Single,1975-05-01
798,AW00011795,Nicole,Thomas,Female,Single,1974-08-15
799,AW00011796,Isabel,Jenkins,Female,Single,1985-08-03
800,AW00011797,Devin,Coleman,Male,Single,1980-03-03
801,AW00011798,Brendan,Chande,Male,Married,1974-08-12
802,AW00011799,Jessie,Wang,Male,Married,1980-09-09
803,AW00011800,Jennifer,Baker,Female,Married,1975-05-07
804,AW00011801,Aaron,Sharma,Male,Married,1975-03-16
805,AW00011802,Madison,Taylor,Female,Married,1977-02-05
806,AW00011803,Jan,Hernandez,Female,Single,1977-03-11
807,AW00011804,Haley,Turner,Female,Married,1976-10-15
808,AW00011805,Richard,Green,Male,Married,1976-09-08
809,AW00011806,Jennifer,Stewart,Female,Married,1982-08-06
810,AW00011807,Lucas,Baker,Male,Married,1977-03-03
811,AW00011808,James,Parker,Male,Married,1974-10-10
812,AW00011809,Juan,Gray,Male,Married,1973-07-01
813,AW00011810,Antonio,Washington,Male,Single,1978-01-03
814,AW00011811,Abigail,Brooks,Female,Single,1978-06-11
815,AW00011812,Andrew,Rodriguez,Male,Married,1973-03-21
816,AW00011813,Mary,Patterson,Female,Married,1973-05-11
817,AW00011814,Dalton,Morgan,Male,Married,1976-01-05
818,AW00011815,Hannah,Patterson,Female,Married,1981-04-20
819,AW00011816,Joe,Torres,Male,Married,1981-10-19
820,AW00011817,Morgan,Miller,Female,Single,1981-11-23
821,AW00011818,Daniel,Garcia,Male,Married,1975-10-20
822,AW00011819,Jose,Lal,Male,Married,1973-04-08
823,AW00011820,Katelyn,Lopez,Female,Married,1977-08-22
824,AW00011821,Austin,Johnson,Male,Married,1971-10-13
825,AW00011822,Rohinton,Wadia,Female,Married,1971-12-11
826,AW00011823,Morgan,Turner,Female,Married,1977-10-20
827,AW00011824,Jill,Martin,Female,Married,1977-10-03
828,AW00011825,Aimee,She,Female,Single,1971-11-15
829,AW00011826,Jessie,Alonso,Female,Married,1971-08-15
830,AW00011827,Sara,Baker,Female,Married,1980-09-16
831,AW00011828,Katherine,Martinez,Female,Married,1980-06-04
832,AW00011829,Sophia,Campbell,Female,Married,1975-05-02
833,AW00011830,Taylor,Garcia,Female,Married,1974-07-15
834,AW00011831,Christian,Ross,Male,Married,1975-05-24
835,AW00011832,Zoe,Murphy,Female,Single,1976-04-01
836,AW00011833,Oscar,Price,Male,Married,1982-01-16
837,AW00011834,Fernando,Flores,Male,Single,1982-04-20
838,AW00011835,Elijah,Russell,Male,Single,1970-12-17
839,AW00011836,Garrett,Travers,Male,Married,1970-10-25
840,AW00011837,Haley,Alexander,Female,Single,1976-08-05
841,AW00011838,Justin,Rodriguez,Male,Single,1970-08-09
842,AW00011839,Tyler,Brown,Male,Single,1976-07-21
843,AW00011840,Julian,Patterson,Male,Married,1976-05-13
844,AW00011841,Sean,Nelson,Male,Married,1969-09-13
845,AW00011842,Justin,Wilson,Male,Single,1970-04-03
846,AW00011843,Christy,Nara,Female,Single,1975-11-08
847,AW00011844,Michele,Alvarez,Female,Single,1969-10-06
848,AW00011845,Natalie,Jones,Female,Single,1930-02-15
849,AW00011846,Savannah,Reed,Female,Single,1969-12-13
